faction_episode_id;faction_id;faction_name ;faction_party_ids;parliament_id;seats;faction_start;faction_end
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__6;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;310;14jul2015;19jul2015
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__7;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;311;20jul2015;04sep2015
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__8;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;310;05sep2015;03jun2016
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__9;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;309;04jun2016;07jun2016
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__10;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;310;08jun2016;26nov2016
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__11;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;309;27nov2016;06dec2016
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__12;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;310;07dec2016;14jan2017
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__13;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;309;15jan2017;30jun2017
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__14;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;308;01jul2017;02jul2017
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__15;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;309;03jul2017;13jul2017
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__16;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;308;14jul2017;17jul2017
DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT__17;DE_NT-BT_2013__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2013;309;18jul2017;23oct2017
DE_NT-BT_2013__DE_Li|PDS_NT__1;DE_NT-BT_2013__DE_Li|PDS_NT;Fraktion DIE LINKE.;DE_Li|PDS_NT;DE_NT-BT_2013;64;22oct2013;02mar2015
DE_NT-BT_2013__DE_Li|PDS_NT__2;DE_NT-BT_2013__DE_Li|PDS_NT;Fraktion DIE LINKE.;DE_Li|PDS_NT;DE_NT-BT_2013;63;03mar2015;15mar2015
DE_NT-BT_2013__DE_Li|PDS_NT__3;DE_NT-BT_2013__DE_Li|PDS_NT;Fraktion DIE LINKE.;DE_Li|PDS_NT;DE_NT-BT_2013;64;16mar2015;23oct2017
DE_NT-BT_2013__DE_none_NT__1;DE_NT-BT_2013__DE_none_NT;Fraktionslos;DE_none_NT;DE_NT-BT_2013;1;15jan2017;23oct2017
DE_NT-BT_2013__DE_SPD_NT__1;DE_NT-BT_2013__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2013;193;22oct2013;31dec2013
DE_NT-BT_2013__DE_SPD_NT__2;DE_NT-BT_2013__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2013;193;02jan2014;11dec2014
DE_NT-BT_2013__DE_SPD_NT__3;DE_NT-BT_2013__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2013;192;12dec2014;18dec2014
DE_NT-BT_2013__DE_SPD_NT__4;DE_NT-BT_2013__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2013;193;19dec2014;23oct2017
DE_NT-BT_2017__DE_AfD_NT__1;DE_NT-BT_2017__DE_AfD_NT;Alternative für Deutschland;DE_AfD_NT;DE_NT-BT_2017;93;24oct2017;10dec2017
DE_NT-BT_2017__DE_AfD_NT__2;DE_NT-BT_2017__DE_AfD_NT;Alternative für Deutschland;DE_AfD_NT;DE_NT-BT_2017;92;11dec2017;12dec2017[[rcen]]
DE_NT-BT_2017__DE_B90|Gru_NT__1;DE_NT-BT_2017__DE_B90|Gru_NT;Fraktion Bündnis 90/Die Grünen;DE_B90|Gru_NT;DE_NT-BT_2017;67;24oct2017;12dec2017[[rcen]]
DE_NT-BT_2017__DE_CDU_NT--DE_CSU_NT__1;DE_NT-BT_2017__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_2017;246;24oct2017;12dec2017[[rcen]]
DE_NT-BT_2017__DE_FDP_NT__1;DE_NT-BT_2017__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_2017;80;24oct2017;12dec2017[[rcen]]
DE_NT-BT_2017__DE_Li|PDS_NT__1;DE_NT-BT_2017__DE_Li|PDS_NT;Fraktion DIE LINKE.;DE_Li|PDS_NT;DE_NT-BT_2017;69;24oct2017;12dec2017[[rcen]]
DE_NT-BT_2017__DE_none_NT__1;DE_NT-BT_2017__DE_none_NT;Fraktionslos;DE_Blau_NT;DE_NT-BT_2017;1;24oct2017;10dec2017
DE_NT-BT_2017__DE_none_NT__2;DE_NT-BT_2017__DE_none_NT;Fraktionslos;"DE_none_NT;DE_Blau_NT";DE_NT-BT_2017;2;11dec2017;12dec2017[[rcen]]
DE_NT-BT_2017__DE_SPD_NT__1;DE_NT-BT_2017__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2017;153;24oct2017;21nov2017
DE_NT-BT_2017__DE_SPD_NT__2;DE_NT-BT_2017__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2017;153;23nov2017;02dec2017
DE_NT-BT_2017__DE_SPD_NT__3;DE_NT-BT_2017__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2017;152;03dec2017;05dec2017
DE_NT-BT_2017__DE_SPD_NT__4;DE_NT-BT_2017__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_2017;153;06dec2017;12dec2017[[rcen]]
CH_NT-NR_1947__CH_BGB|PAB_NT__1;CH_NT-NR_1947__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1947;21;01dec1947;01sep1950
CH_NT-NR_1947__CH_BGB|PAB_NT__2;CH_NT-NR_1947__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1947;20;02sep1950;10sep1950
CH_NT-NR_1947__CH_BGB|PAB_NT__3;CH_NT-NR_1947__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1947;21;11sep1950;02dec1951
CH_NT-NR_1947__CH_DP|DEM_NT__1;CH_NT-NR_1947__CH_DP|DEM_NT;Demokratische Fraktion;CH_DP|DEM_NT;CH_NT-NR_1947;5;01dec1947;02dec1951
CH_NT-NR_1947__CH_PdA_NT__1;CH_NT-NR_1947__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1947;7;01dec1947;12mar1950
CH_NT-NR_1947__CH_PdA_NT__2;CH_NT-NR_1947__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1947;6;13mar1950;01sep1950
CH_NT-NR_1947__CH_PdA_NT__3;CH_NT-NR_1947__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1947;5;02sep1950;10sep1950
CH_NT-NR_1947__CH_PdA_NT__4;CH_NT-NR_1947__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1947;6;11sep1950;02dec1951
CH_NT-NR_1947__CH_LdU|ADI_NT__1;CH_NT-NR_1947__CH_LdU|ADI_NT;Fraktion des Landesrings;"CH_LdU|ADI_NT;CH_LSP_NT";CH_NT-NR_1947;9;01dec1947;01sep1949
CH_NT-NR_1947__CH_LdU|ADI_NT__2;CH_NT-NR_1947__CH_LdU|ADI_NT;Fraktion des Landesrings;"CH_LdU|ADI_NT;CH_LSP_NT";CH_NT-NR_1947;8;02sep1949;18sep1949
CH_NT-NR_1947__CH_LdU|ADI_NT__3;CH_NT-NR_1947__CH_LdU|ADI_NT;Fraktion des Landesrings;"CH_LdU|ADI_NT;CH_LSP_NT";CH_NT-NR_1947;9;19sep1949;01dec1950
CH_NT-NR_1947__CH_LdU|ADI_NT__4;CH_NT-NR_1947__CH_LdU|ADI_NT;Fraktion des Landesrings;"CH_LdU|ADI_NT;CH_LSP_NT";CH_NT-NR_1947;8;02dec1950;03dec1950
CH_NT-NR_1947__CH_LdU|ADI_NT__5;CH_NT-NR_1947__CH_LdU|ADI_NT;Fraktion des Landesrings;"CH_LdU|ADI_NT;CH_LSP_NT";CH_NT-NR_1947;9;04dec1950;02dec1951
CH_NT-NR_1947__CH_none_NT__1;CH_NT-NR_1947__CH_none_NT;Fraktionslos;CH_EVP|PEP_NT;CH_NT-NR_1947;1;01dec1947;12mar1950
CH_NT-NR_1947__CH_none_NT__2;CH_NT-NR_1947__CH_none_NT;Fraktionslos;"CH_none_NT;CH_EVP|PEP_NT";CH_NT-NR_1947;2;13mar1950;02dec1951
CH_NT-NR_1947__CH_CVP|PDC_NT__1;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;44;01dec1947;01dec1948
CH_NT-NR_1947__CH_CVP|PDC_NT__2;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;42;02dec1948;05dec1948
CH_NT-NR_1947__CH_CVP|PDC_NT__3;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;43;06dec1948;30jan1949
CH_NT-NR_1947__CH_CVP|PDC_NT__4;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;44;31jan1949;14sep1950
CH_NT-NR_1947__CH_CVP|PDC_NT__5;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;43;15sep1950;23oct1950
CH_NT-NR_1947__CH_CVP|PDC_NT__6;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;44;24oct1950;01sep1951
CH_NT-NR_1947__CH_CVP|PDC_NT__7;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;43;02sep1951;16sep1951
CH_NT-NR_1947__CH_CVP|PDC_NT__8;CH_NT-NR_1947__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1947;44;17sep1951;02dec1951
CH_NT-NR_1947__CH_LPS_NT__1;CH_NT-NR_1947__CH_LPS_NT;Liberal-demokratische Fraktion;CH_LPS_NT;CH_NT-NR_1947;7;01dec1947;01sep1949
CH_NT-NR_1947__CH_LPS_NT__2;CH_NT-NR_1947__CH_LPS_NT;Liberal-demokratische Fraktion;CH_LPS_NT;CH_NT-NR_1947;6;02sep1949;18sep1949
CH_NT-NR_1947__CH_LPS_NT__3;CH_NT-NR_1947__CH_LPS_NT;Liberal-demokratische Fraktion;CH_LPS_NT;CH_NT-NR_1947;7;19sep1949;01dec1949
CH_NT-NR_1947__CH_LPS_NT__4;CH_NT-NR_1947__CH_LPS_NT;Liberal-demokratische Fraktion;CH_LPS_NT;CH_NT-NR_1947;6;02dec1949;04dec1949
CH_NT-NR_1947__CH_LPS_NT__5;CH_NT-NR_1947__CH_LPS_NT;Liberal-demokratische Fraktion;CH_LPS_NT;CH_NT-NR_1947;7;05dec1949;02dec1951
CH_NT-NR_1947__CH_FDP|PRD_NT__1;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;49;01dec1947;02dec1947
CH_NT-NR_1947__CH_FDP|PRD_NT__2;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;51;03dec1947;01jun1948
CH_NT-NR_1947__CH_FDP|PRD_NT__3;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;50;02jun1948;06jun1948
CH_NT-NR_1947__CH_FDP|PRD_NT__4;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;52;07jun1948;01dec1948
CH_NT-NR_1947__CH_FDP|PRD_NT__5;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;51;02dec1948;05dec1948
CH_NT-NR_1947__CH_FDP|PRD_NT__6;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;52;06dec1948;01jun1951
CH_NT-NR_1947__CH_FDP|PRD_NT__7;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;51;02jun1951;10jun1951
CH_NT-NR_1947__CH_FDP|PRD_NT__8;CH_NT-NR_1947__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1947;52;11jun1951;02dec1951
CH_NT-NR_1947__CH_SP|PS_NT__1;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;48;01dec1947;30mar1950
CH_NT-NR_1947__CH_SP|PS_NT__2;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;47;31mar1950;07apr1950
CH_NT-NR_1947__CH_SP|PS_NT__3;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;46;08apr1950;01jun1950
CH_NT-NR_1947__CH_SP|PS_NT__4;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;44;02jun1950;04jun1950
CH_NT-NR_1947__CH_SP|PS_NT__5;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;48;05jun1950;01mar1951
CH_NT-NR_1947__CH_SP|PS_NT__6;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;47;02mar1951;26mar1951
CH_NT-NR_1947__CH_SP|PS_NT__7;CH_NT-NR_1947__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1947;48;27mar1951;02dec1951
CH_NT-NR_1951__CH_BGB|PAB_NT__1;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;23;03dec1951;13dec1951
CH_NT-NR_1951__CH_BGB|PAB_NT__2;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;22;14dec1951;27jan1952
CH_NT-NR_1951__CH_BGB|PAB_NT__3;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;23;28jan1952;23jul1953
CH_NT-NR_1951__CH_BGB|PAB_NT__4;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;22;24jul1953;13sep1953
CH_NT-NR_1951__CH_BGB|PAB_NT__5;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;23;14sep1953;22may1955
CH_NT-NR_1951__CH_BGB|PAB_NT__6;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;22;23may1955;05jun1955
CH_NT-NR_1951__CH_BGB|PAB_NT__7;CH_NT-NR_1951__CH_BGB|PAB_NT;Bauern-, Gewerbe- und Bürgerfraktion;CH_BGB|PAB_NT;CH_NT-NR_1951;23;06jun1955;04dec1955
CH_NT-NR_1951__CH_DP|DEM_NT--CH_EVP|PEP_NT__1;CH_NT-NR_1951__CH_DP|DEM_NT--CH_EVP|PEP_NT;Demokratische und Evangelische Fraktion;CH_DP|DEM_NT;CH_NT-NR_1951;4;03dec1951;04dec1951
CH_NT-NR_1951__CH_DP|DEM_NT--CH_EVP|PEP_NT__2;CH_NT-NR_1951__CH_DP|DEM_NT--CH_EVP|PEP_NT;Demokratische und Evangelische Fraktion;"CH_DP|DEM_NT;CH_EVP|PEP_NT";CH_NT-NR_1951;5;05dec1951;04dec1955
CH_NT-NR_1951__CH_PdA_NT__1;CH_NT-NR_1951__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1951;5;03dec1951;01sep1952
CH_NT-NR_1951__CH_PdA_NT__2;CH_NT-NR_1951__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1951;4;02sep1952;07dec1952
CH_NT-NR_1951__CH_PdA_NT__3;CH_NT-NR_1951__CH_PdA_NT;Fraktion der Partei der Arbeit;CH_PdA_NT;CH_NT-NR_1951;3;08dec1952;04dec1955
CH_NT-NR_1951__CH_LdU|ADI_NT__1;CH_NT-NR_1951__CH_LdU|ADI_NT;Fraktion des Landesrings;CH_LdU|ADI_NT;CH_NT-NR_1951;10;03dec1951;01mar1953
CH_NT-NR_1951__CH_LdU|ADI_NT__2;CH_NT-NR_1951__CH_LdU|ADI_NT;Fraktion des Landesrings;CH_LdU|ADI_NT;CH_NT-NR_1951;9;02mar1953;31may1953
CH_NT-NR_1951__CH_LdU|ADI_NT__3;CH_NT-NR_1951__CH_LdU|ADI_NT;Fraktion des Landesrings;CH_LdU|ADI_NT;CH_NT-NR_1951;10;01jun1953;04dec1955
CH_NT-NR_1951__CH_none_NT__1;CH_NT-NR_1951__CH_none_NT;Fraktionslos;"CH_EVP|PEP_NT;CH_PdA_NT";CH_NT-NR_1951;1;03dec1951;07dec1952
CH_NT-NR_1951__CH_none_NT__2;CH_NT-NR_1951__CH_none_NT;Fraktionslos;CH_PdA_NT;CH_NT-NR_1951;2;08dec1952;01jun1953
CH_NT-NR_1951__CH_none_NT__3;CH_NT-NR_1951__CH_none_NT;Fraktionslos;CH_PdA_NT;CH_NT-NR_1951;1;02jun1953;15sep1953
CH_NT-NR_1951__CH_none_NT__4;CH_NT-NR_1951__CH_none_NT;Fraktionslos;CH_PdA_NT;CH_NT-NR_1951;2;16sep1953;04dec1955
CH_NT-NR_1951__CH_CVP|PDC_NT__1;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1951;45;03dec1951;10dec1951
CH_NT-NR_1951__CH_CVP|PDC_NT__2;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;CH_CVP|PDC_NT;CH_NT-NR_1951;46;11dec1951;27jan1952
CH_NT-NR_1951__CH_CVP|PDC_NT__3;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;48;28jan1952;25nov1952
CH_NT-NR_1951__CH_CVP|PDC_NT__4;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;47;26nov1952;30nov1952
CH_NT-NR_1951__CH_CVP|PDC_NT__5;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;48;01dec1952;04jan1953
CH_NT-NR_1951__CH_CVP|PDC_NT__6;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;47;05jan1953;08mar1953
CH_NT-NR_1951__CH_CVP|PDC_NT__7;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;48;09mar1953;01mar1954
CH_NT-NR_1951__CH_CVP|PDC_NT__8;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;47;02mar1954;14mar1954
CH_NT-NR_1951__CH_CVP|PDC_NT__9;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;48;15mar1954;01dec1954
CH_NT-NR_1951__CH_CVP|PDC_NT__10;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;47;02dec1954;15dec1954
CH_NT-NR_1951__CH_CVP|PDC_NT__11;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;48;16dec1954;24jan1955
CH_NT-NR_1951__CH_CVP|PDC_NT__12;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;47;25jan1955;13mar1955
CH_NT-NR_1951__CH_CVP|PDC_NT__13;CH_NT-NR_1951__CH_CVP|PDC_NT;Katholisch-Konservative Fraktion;"CH_CVP|PDC_NT;CH_CsP|PCS_RE-VS";CH_NT-NR_1951;48;14mar1955;04dec1955
CH_NT-NR_1951__CH_LPS_NT__1;CH_NT-NR_1951__CH_LPS_NT;Liberal-demokratische Fraktion;CH_LPS_NT;CH_NT-NR_1951;5;03dec1951;04dec1955
CH_NT-NR_1951__CH_FDP|PRD_NT__1;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;50;03dec1951;05dec1951
CH_NT-NR_1951__CH_FDP|PRD_NT__2;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;51;06dec1951;13may1952
CH_NT-NR_1951__CH_FDP|PRD_NT__3;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;50;14may1952;02jun1952
CH_NT-NR_1951__CH_FDP|PRD_NT__4;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;51;03jun1952;31jul1953
CH_NT-NR_1951__CH_FDP|PRD_NT__5;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;50;01aug1953;13sep1953
CH_NT-NR_1951__CH_FDP|PRD_NT__6;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;51;14sep1953;27oct1954
CH_NT-NR_1951__CH_FDP|PRD_NT__7;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;50;28oct1954;01dec1954
CH_NT-NR_1951__CH_FDP|PRD_NT__8;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;49;02dec1954;05dec1954
CH_NT-NR_1951__CH_FDP|PRD_NT__9;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;50;06dec1954;13mar1955
CH_NT-NR_1951__CH_FDP|PRD_NT__10;CH_NT-NR_1951__CH_FDP|PRD_NT;Radikal-demokratische Fraktion;CH_FDP|PRD_NT;CH_NT-NR_1951;51;14mar1955;04dec1955
CH_NT-NR_1951__CH_SP|PS_NT__1;CH_NT-NR_1951__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1951;47;03dec1951;17dec1951
CH_NT-NR_1951__CH_SP|PS_NT__2;CH_NT-NR_1951__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1951;48;18dec1951;27jan1952
CH_NT-NR_1951__CH_SP|PS_NT__3;CH_NT-NR_1951__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1951;49;28jan1952;18oct1953
CH_NT-NR_1951__CH_SP|PS_NT__4;CH_NT-NR_1951__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1951;48;19oct1953;01dec1953
CH_NT-NR_1951__CH_SP|PS_NT__5;CH_NT-NR_1951__CH_SP|PS_NT;Sozialdemokratische Fraktion;CH_SP|PS_NT;CH_NT-NR_1951;47;02dec1953;06dec1953
