comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
CH_NT-SR_1967__CO|PK;CH_NT-SR_1967;Petitionskommission (PK) ;CO;NA;PK;NA;5;04dec1967;08oct1971
CH_NT-SR_1967__CO|PTT;CH_NT-SR_1967;Kommission für die Post-, Telegraphen- und Telephonverwaltung ;CO;NA;PTT;NA;9;04dec1967;08oct1971
CH_NT-SR_1967__CO|SBBK;CH_NT-SR_1967;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;04dec1967;08oct1971
CH_NT-SR_1967__CO|WFK;CH_NT-SR_1967;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;9;04mar1968;08oct1971
CH_NT-SR_1971__CO|AAK;CH_NT-SR_1971;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;29nov1971;03oct1975
CH_NT-SR_1971__CO|ALK;CH_NT-SR_1971;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;29nov1971;03oct1975
CH_NT-SR_1971__CO|AWK;CH_NT-SR_1971;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;29nov1971;03oct1975
CH_NT-SR_1971__CO|Bue;CH_NT-SR_1971;Ratsbüro SR;CO;NA;Bue;NA;5;04jun1973;03oct1975
CH_NT-SR_1971__CO|DK;CH_NT-SR_1971;Dokumentationskommission (DK) ;CO;NA;DK;NA;5;29nov1971;03oct1975
CH_NT-SR_1971__CO|EBKk;CH_NT-SR_1971;Eisenbahnkonzessionskommission ;CO;NA;EBKk;NA;9;29nov1971;20jun1975
CH_NT-SR_1971__CO|FK;CH_NT-SR_1971;Finanzkommission (FK) ;CO;NA;FK;NA;11;29nov1971;03oct1975
CH_NT-SR_1971__CO|GK;CH_NT-SR_1971;Gewährleistungskommission (GK) ;CO;NA;GK;NA;1;15sep1975;03oct1975
CH_NT-SR_1971__CO|GPK;CH_NT-SR_1971;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;13;29nov1971;03oct1975
CH_NT-SR_1971__CO|MK;CH_NT-SR_1971;Militärkommission (MK) ;CO;NA;MK;NA;11;29nov1971;03oct1975
CH_NT-SR_1971__CO|PK;CH_NT-SR_1971;Petitionskommission (PK) ;CO;NA;PK;NA;5;29nov1971;03oct1975
CH_NT-SR_1971__CO|PTT;CH_NT-SR_1971;Kommission für die Post-, Telegraphen- und Telephonverwaltung ;CO;NA;PTT;NA;9;29nov1971;20jun1975
CH_NT-SR_1971__CO|RedK;CH_NT-SR_1971;Redaktionskommission ;CO;NA;RedK;NA;6;10jun1974;03oct1975
CH_NT-SR_1971__CO|RedK--SC|I;CH_NT-SR_1971;Redaktionskommission für die italienische Sprache ;CO;SC;RedK;I;2;29nov1971;22mar1974
CH_NT-SR_1971__CO|SBBK;CH_NT-SR_1971;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;29nov1971;03oct1975
CH_NT-SR_1971__CO|WFK;CH_NT-SR_1971;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;9;29nov1971;03oct1975
CH_NT-SR_1975__CO|AAK;CH_NT-SR_1975;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;01dec1975;05oct1979
CH_NT-SR_1975__CO|ALK;CH_NT-SR_1975;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;01dec1975;05oct1979
CH_NT-SR_1975__CO|AWK;CH_NT-SR_1975;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;01dec1975;05oct1979
CH_NT-SR_1975__CO|Bue;CH_NT-SR_1975;Ratsbüro SR;CO;NA;Bue;NA;5;01dec1975;05oct1979
CH_NT-SR_1975__CO|DK;CH_NT-SR_1975;Dokumentationskommission (DK) ;CO;NA;DK;NA;5;01dec1975;05oct1979
CH_NT-SR_1975__CO|FK;CH_NT-SR_1975;Finanzkommission (FK) ;CO;NA;FK;NA;11;01dec1975;05oct1979
CH_NT-SR_1975__CO|GK;CH_NT-SR_1975;Gewährleistungskommission (GK) ;CO;NA;GK;NA;"3;5";01dec1975;05oct1979
CH_NT-SR_1975__CO|GPK;CH_NT-SR_1975;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;13;01dec1975;05oct1979
CH_NT-SR_1975__CO|MK;CH_NT-SR_1975;Militärkommission (MK) ;CO;NA;MK;NA;11;01dec1975;05oct1979
CH_NT-SR_1975__CO|PK;CH_NT-SR_1975;Petitionskommission (PK) ;CO;NA;PK;NA;5;01dec1975;05oct1979
CH_NT-SR_1975__CO|RedK;CH_NT-SR_1975;Redaktionskommission ;CO;NA;RedK;NA;6;01dec1975;05oct1979
CH_NT-SR_1975__CO|SBBK;CH_NT-SR_1975;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;01dec1975;05oct1979
CH_NT-SR_1975__CO|WFK;CH_NT-SR_1975;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;9;01dec1975;05oct1979
CH_NT-SR_1979__CO|AAK;CH_NT-SR_1979;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;26nov1979;07oct1983
CH_NT-SR_1979__CO|ALK;CH_NT-SR_1979;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;26nov1979;07oct1983
CH_NT-SR_1979__CO|AWK;CH_NT-SR_1979;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;26nov1979;07oct1983
CH_NT-SR_1979__CO|Bue;CH_NT-SR_1979;Ratsbüro SR;CO;NA;Bue;NA;5;26nov1979;07oct1983
CH_NT-SR_1979__CO|FK;CH_NT-SR_1979;Finanzkommission (FK) ;CO;NA;FK;NA;11;26nov1979;07oct1983
CH_NT-SR_1979__CO|GK;CH_NT-SR_1979;Gewährleistungskommission (GK) ;CO;NA;GK;NA;5;26nov1979;19sep1983
CH_NT-SR_1979__CO|GPK;CH_NT-SR_1979;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;13;26nov1979;07oct1983
CH_NT-SR_1979__CO|MK;CH_NT-SR_1979;Militärkommission (MK) ;CO;NA;MK;NA;11;26nov1979;07oct1983
CH_NT-SR_1979__CO|PK;CH_NT-SR_1979;Petitionskommission (PK) ;CO;NA;PK;NA;5;26nov1979;07oct1983
CH_NT-SR_1979__CO|SBBK;CH_NT-SR_1979;Bundesbahnkommission (SBBK) ;CO;NA;SBBK;NA;9;26nov1979;19jun1981
CH_NT-SR_1979__CO|VK;CH_NT-SR_1979;Verkehrskommission (VK) ;CO;NA;VK;NA;"9;13";21sep1981;07oct1983
CH_NT-SR_1979__CO|WFK;CH_NT-SR_1979;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;9;26nov1979;07oct1983
CH_NT-SR_1983__CO|AAK;CH_NT-SR_1983;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;28nov1983;09oct1987
CH_NT-SR_1983__CO|ALK;CH_NT-SR_1983;Alkoholkommission (ALK) ;CO;NA;ALK;NA;9;28nov1983;09oct1987
CH_NT-SR_1983__CO|AWK;CH_NT-SR_1983;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;15;28nov1983;09oct1987
CH_NT-SR_1983__CO|Bue;CH_NT-SR_1983;Ratsbüro SR;CO;NA;Bue;NA;5;28nov1983;09oct1987
CH_NT-SR_1983__CO|FK;CH_NT-SR_1983;Finanzkommission (FK) ;CO;NA;FK;NA;11;28nov1983;09oct1987
CH_NT-SR_1983__CO|GK;CH_NT-SR_1983;Gewährleistungskommission (GK) ;CO;NA;GK;NA;5;28nov1983;09oct1987
CH_NT-SR_1983__CO|GPK;CH_NT-SR_1983;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;13;28nov1983;09oct1987
CH_NT-SR_1983__CO|MK;CH_NT-SR_1983;Militärkommission (MK) ;CO;NA;MK;NA;11;28nov1983;09oct1987
CH_NT-SR_1983__CO|PK;CH_NT-SR_1983;Petitionskommission (PK) ;CO;NA;PK;NA;5;28nov1983;09oct1987
CH_NT-SR_1983__CO|VK;CH_NT-SR_1983;Verkehrskommission (VK) ;CO;NA;VK;NA;13;28nov1983;09oct1987
CH_NT-SR_1983__CO|WFK;CH_NT-SR_1983;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;9;28nov1983;09oct1987
CH_NT-SR_1987__CO|AAK;CH_NT-SR_1987;Kommission für auswärtige Angelegenheiten (AAK) ;CO;NA;AAK;NA;11;30nov1987;16sep1991
CH_NT-SR_1987__CO|AWK;CH_NT-SR_1987;Kommission für Aussenwirtschaft und Zolltarif ;CO;NA;AWK;NA;11;30nov1987;16sep1991
CH_NT-SR_1987__CO|Bue;CH_NT-SR_1987;Ratsbüro SR;CO;NA;Bue;NA;5;30nov1987;16sep1991
CH_NT-SR_1987__CO|FK;CH_NT-SR_1987;Finanzkommission (FK) ;CO;NA;FK;NA;13;30nov1987;16sep1991
CH_NT-SR_1987__CO|GPK;CH_NT-SR_1987;Geschäftsprüfungskommission (GPK) ;CO;NA;GPK;NA;"12;13";30nov1987;04oct1991
CH_NT-SR_1987__CO|GUK;CH_NT-SR_1987;Kommission für Gesundheit und Umwelt (GUK) ;CO;NA;GUK;NA;11;29feb1988;16sep1991
CH_NT-SR_1987__CO|MK;CH_NT-SR_1987;Militärkommission (MK) ;CO;NA;MK;NA;11;30nov1987;16sep1991
CH_NT-SR_1987__CO|PGK;CH_NT-SR_1987;Petitions- und Gewährleistungskommission (PGK) ;CO;NA;PGK;NA;9;30nov1987;16sep1991
CH_NT-SR_1987__CO|VK;CH_NT-SR_1987;Verkehrskommission (VK) ;CO;NA;VK;NA;11;30nov1987;16sep1991
CH_NT-SR_1987__CO|WFK;CH_NT-SR_1987;Kommission für Wissenschaft und Forschung (WFK) ;CO;NA;WFK;NA;11;30nov1987;16sep1991
CH_NT-SR_1991__CO|APK;CH_NT-SR_1991;Aussenpolitische Kommission (APK) ;CO;NA;APK;NA;13;25nov1991;06oct1995
CH_NT-SR_1991__CO|Bue;CH_NT-SR_1991;Ratsbüro SR;CO;NA;Bue;NA;5;25nov1991;06oct1995
CH_NT-SR_1991__CO|FK;CH_NT-SR_1991;Finanzkommission (FK) ;CO;NA;FK;NA;13;25nov1991;06oct1995
